123 186
1 0.00000000000000e+00 1.50000000000000e+02 0.00000000000000e+00
2 1.00000000000000e+02 1.50000000000000e+02 0.00000000000000e+00
3 0.00000000000000e+00 1.45995234055922e+02 -3.44295168853199e+01
4 0.00000000000000e+00 1.35654944167199e+02 -6.40135620239511e+01
5 0.00000000000000e+00 1.19153994409576e+02 -9.11170983747981e+01
6 0.00000000000000e+00 9.71231586550082e+01 -1.14311381991795e+02
7 0.00000000000000e+00 7.12700781268557e+01 -1.31987029528632e+02
8 0.00000000000000e+00 4.17906584929826e+01 -1.44060892898534e+02
9 0.00000000000000e+00 1.19992877509350e+01 -1.49519286693959e+02
10 0.00000000000000e+00 -1.82812913105773e+01 -1.48881813489821e+02
11 0.00000000000000e+00 -4.88401251055239e+01 -1.41826098372890e+02
12 0.00000000000000e+00 -7.75630083856444e+01 -1.28389951827113e+02
13 0.00000000000000e+00 -1.01937135272384e+02 -1.10040085661815e+02
14 0.00000000000000e+00 -1.21964408776501e+02 -8.73194307803168e+01
15 0.00000000000000e+00 -1.37750423885902e+02 -5.93702005997488e+01
16 0.00000000000000e+00 -1.47017498551898e+02 -2.97633183556988e+01
17 0.00000000000000e+00 -1.49989416920849e+02 1.78180014138881e+00
18 0.00000000000000e+00 -1.46108852215131e+02 3.39441203211539e+01
19 0.00000000000000e+00 -1.36293846030973e+02 6.26417395518791e+01
20 0.00000000000000e+00 -1.20212948785317e+02 8.97153662665360e+01
21 0.00000000000000e+00 -9.95499125973947e+01 1.12204344398294e+02
22 0.00000000000000e+00 -7.49805846035217e+01 1.29915018117668e+02
23 0.00000000000000e+00 -4.62221431814288e+01 1.42700783038200e+02
24 0.00000000000000e+00 -1.66136609899235e+01 1.49077115173698e+02
25 0.00000000000000e+00 1.36721565271571e+01 1.49375607566620e+02
26 0.00000000000000e+00 4.34005632863848e+01 1.43584090714900e+02
27 0.00000000000000e+00 7.29483743805471e+01 1.31066909154201e+02
28 0.00000000000000e+00 9.81531712377542e+01 1.13428193038469e+02
29 0.00000000000000e+00 1.20643842135308e+02 8.91350848702741e+01
30 0.00000000000000e+00 1.36299207911328e+02 6.26300720320877e+01
31 0.00000000000000e+00 1.46561628881176e+02 3.19325686360583e+01
32 1.00000000000000e+02 1.46107816132764e+02 -3.39485797186628e+01
33 1.00000000000000e+02 1.36034529739254e+02 -6.32029011883158e+01
34 1.00000000000000e+02 1.19910410252958e+02 -9.01193292971446e+01
35 1.00000000000000e+02 9.84805236411382e+01 -1.13144096016395e+02
36 1.00000000000000e+02 7.32311674247417e+01 -1.30909113959302e+02
37 1.00000000000000e+02 4.41897432928433e+01 -1.43343177681090e+02
38 1.00000000000000e+02 1.49089968692508e+01 -1.49257233701930e+02
39 1.00000000000000e+02 -1.49630326058760e+01 -1.49251826304523e+02
40 1.00000000000000e+02 -4.65361289188698e+01 -1.42598698119044e+02
41 1.00000000000000e+02 -7.49334946131601e+01 -1.29942184778691e+02
42 1.00000000000000e+02 -9.95596599362264e+01 -1.12195695609872e+02
43 1.00000000000000e+02 -1.21838161988635e+02 -8.74954986455363e+01
44 1.00000000000000e+02 -1.37693739185857e+02 -5.95015477867352e+01
45 1.00000000000000e+02 -1.46962186447775e+02 -3.00352418749968e+01
46 1.00000000000000e+02 -1.49995803192108e+02 1.12206272302482e+00
47 1.00000000000000e+02 -1.46701109280246e+02 3.12855323743324e+01
48 1.00000000000000e+02 -1.37078400485529e+02 6.09057642619240e+01
49 1.00000000000000e+02 -1.21271818563288e+02 8.82787971279234e+01
